X Minutes,Y Counts,Oligo Length,Type
12.574,58.36663055,7,Modified
12.591,72.34506989,7,Modified
12.608,77.51226044,7,Modified
12.624,74.80322266,7,Modified
12.641,68.3256073,7,Modified
12.657,62.56601715,7,Modified
12.674,60.05631638,7,Modified
12.691,59.45129013,7,Modified
12.707,56.12791443,7,Modified
12.724,46.56168365,7,Modified
12.74,32.36565399,7,Modified
12.757,18.34840775,7,Modified
12.773,8.364432335,7,Modified
12.79,3.082856178,7,Modified
12.807,0.910207629,7,Modified
12.823,0.215277225,7,Modified
12.84,0,7,Modified
12.856,0,7,Modified
12.873,0,7,Modified
12.89,0,7,Modified
12.906,0,7,Modified
12.923,0,7,Modified
12.939,0,7,Modified
12.956,0,7,Modified
12.973,0,7,Modified
12.989,0,7,Modified
13.006,0,7,Modified
13.022,0,7,Modified
13.039,0.168168753,7,Modified
13.056,0.711029589,7,Modified
13.072,2.408243895,7,Modified
13.089,6.534068108,7,Modified
13.105,14.20160007,7,Modified
13.122,24.72642136,7,Modified
13.139,34.48701859,7,Modified
13.155,38.53190231,7,Modified
13.172,34.48701859,7,Modified
13.188,24.72642136,7,Modified
13.205,14.20160007,7,Modified
13.222,6.534068108,7,Modified
13.238,2.408243895,7,Modified
13.261,0.879832268,7,Modified
13.278,0.881878555,7,Modified
13.294,2.41732192,7,Modified
13.318,6.558698654,7,Modified
13.334,14.25513268,7,Modified
13.351,24.81962776,7,Modified
13.374,34.61701965,7,Modified
13.397,38.86191559,7,Modified
13.42,35.39822388,7,Modified
13.443,27.4655571,7,Modified
13.471,21.43409348,7,Modified
13.494,22.16195297,7,Modified
13.517,29.88981056,7,Modified
13.534,39.89678574,7,Modified
13.551,46.8806572,7,Modified
13.567,49.76641846,7,Modified
13.595,52.97817993,7,Modified
13.618,60.54339981,7,Modified
13.641,70.05964661,7,Modified
13.664,73.52606964,7,Modified
13.688,66.33538818,7,Modified
13.704,52.9232254,7,Modified
13.721,42.76073456,7,Modified
13.737,41.38625717,7,Modified
13.754,45.77553177,7,Modified
13.771,48.50500107,7,Modified
13.787,45.79743195,7,Modified
13.804,41.87894821,7,Modified
13.82,45.49914169,7,Modified
13.837,61.31767273,7,Modified
13.854,84.36019897,7,Modified
13.87,102.487648,7,Modified
13.887,105.8723984,7,Modified
13.903,95.14715576,7,Modified
13.92,79.38156891,7,Modified
13.937,65.84334564,7,Modified
13.953,54.64506149,7,Modified
13.97,42.44445038,7,Modified
13.986,28.6436367,7,Modified
14.003,16.00612068,7,Modified
14.02,7.265053749,7,Modified
14.036,2.67766118,7,Modified
14.053,0.790574551,7,Modified
14.069,0.373231024,7,Modified
14.086,0.787473083,7,Modified
14.102,2.667156458,7,Modified
14.119,7.236552238,7,Modified
14.136,15.72842693,7,Modified
14.152,27.38478279,7,Modified
14.169,38.19475174,7,Modified
14.185,42.67450333,7,Modified
14.202,38.47315979,7,Modified
14.219,28.72822762,7,Modified
14.235,20.41854095,7,Modified
14.252,20.43560982,7,Modified
14.268,32.64043427,7,Modified
14.285,55.76803207,7,Modified
14.302,81.73475647,7,Modified
14.318,97.89814758,7,Modified
14.335,95.20213318,7,Modified
14.351,75.04284668,7,Modified
14.368,48.1872139,7,Modified
14.385,25.80002022,7,Modified
14.401,13.62381744,7,Modified
14.418,12.1725502,7,Modified
14.434,19.89446068,7,Modified
14.451,33.57123184,7,Modified
14.468,48.20261383,7,Modified
14.484,58.22800446,7,Modified
14.501,61.6176033,7,Modified
14.517,60.72252274,7,Modified
14.534,57.95068359,7,Modified
14.551,52.44387436,7,Modified
14.567,42.40384674,7,Modified
14.584,29.24228859,7,Modified
14.6,17.13099289,7,Modified
14.617,9.989433289,7,Modified
14.634,9.67679882,7,Modified
14.65,15.88705158,7,Modified
14.667,26.44405556,7,Modified
14.683,36.61587524,7,Modified
14.7,40.91044617,7,Modified
14.717,36.61587524,7,Modified
14.733,26.25276184,7,Modified
14.75,15.26496696,7,Modified
14.766,7.726852417,7,Modified
14.783,5.230727196,7,Modified
14.8,8.260101318,7,Modified
14.816,17.00558472,7,Modified
14.833,31.04102898,7,Modified
14.849,48.02464676,7,Modified
14.866,63.93863297,7,Modified
14.883,75.12748718,7,Modified
14.899,78.83176422,7,Modified
14.916,73.17230225,7,Modified
14.932,58.63315964,7,Modified
14.949,39.51107025,7,Modified
14.966,21.94688416,7,Modified
14.982,9.921123505,7,Modified
14.999,3.587784767,7,Modified
15.015,1.059286833,7,Modified
15.032,0.250536621,7,Modified
15.048,0,7,Modified
15.065,0,7,Modified
15.082,0,7,Modified
15.098,0,7,Modified
15.115,0,7,Modified
15.131,0,7,Modified
15.148,0,7,Modified
15.165,0,7,Modified
15.181,0.192947358,7,Modified
15.198,0.815795362,7,Modified
15.214,2.763083696,7,Modified
15.231,7.496822357,7,Modified
15.248,16.29411697,7,Modified
15.264,28.3697052,7,Modified
15.281,39.75413895,7,Modified
15.297,44.99438095,7,Modified
15.314,42.22738266,7,Modified
15.331,35.58390427,7,Modified
15.347,31.97396088,7,Modified
15.364,34.79701614,7,Modified
15.38,40.83985901,7,Modified
15.397,43.54818726,7,Modified
15.414,39.07178879,7,Modified
15.43,30.2729454,7,Modified
15.447,24.13358879,7,Modified
15.463,26.90247345,7,Modified
15.48,40.50421524,7,Modified
15.497,61.32016373,7,Modified
15.513,81.55756378,7,Modified
15.53,92.45851135,7,Modified
15.546,90.05329132,7,Modified
15.563,77.96020508,7,Modified
15.58,65.48342896,7,Modified
15.596,59.95184708,7,Modified
15.613,60.41179657,7,Modified
15.629,59.33889771,7,Modified
15.646,50.73983002,7,Modified
15.663,35.85894775,7,Modified
15.679,20.44843102,7,Modified
15.696,9.408196449,7,Modified
15.712,3.662483215,7,Modified
15.729,2.133203983,7,Modified
15.746,4.239621639,7,Modified
15.762,11.65857697,7,Modified
15.779,27.54425812,7,Modified
15.795,52.74917603,7,Modified
15.812,81.91464996,7,Modified
15.829,103.3401031,7,Modified
15.845,106.0980911,7,Modified
15.862,89.75504303,7,Modified
15.878,65.45219421,7,Modified
15.895,46.98697662,7,Modified
15.912,40.55678558,7,Modified
15.928,42.1242485,7,Modified
15.945,43.43561935,7,Modified
15.961,39.42207718,7,Modified
15.978,33.1906662,7,Modified
15.995,32.98295212,7,Modified
16.011,45.42977524,7,Modified
16.028,69.42012024,7,Modified
16.044,93.96594238,7,Modified
16.061,104.3111343,7,Modified
16.077,93.1986618,7,Modified
16.094,66.82135773,7,Modified
16.111,38.37878799,7,Modified
16.127,17.65784454,7,Modified
16.144,6.737023354,7,Modified
16.16,3.162617445,7,Modified
16.177,4.887892723,7,Modified
16.194,12.80716896,7,Modified
16.21,29.94782448,7,Modified
16.227,56.73218918,7,Modified
16.243,87.11850739,7,Modified
16.26,108.4826889,7,Modified
16.277,109.5483475,7,Modified
16.293,89.6900177,7,Modified
16.31,59.7732811,7,Modified
16.326,33.10205841,7,Modified
16.343,17.73553467,7,Modified
16.36,15.30304623,7,Modified
16.376,24.03706169,7,Modified
16.393,39.89163589,7,Modified
16.409,55.76008606,7,Modified
16.426,64.00217438,7,Modified
16.443,62.07178879,7,Modified
16.459,55.13853455,7,Modified
16.476,51.16663742,7,Modified
16.492,53.6122818,7,Modified
16.509,59.7292366,7,Modified
16.526,65.74664307,7,Modified
16.542,70.34791565,7,Modified
16.559,74.92866516,7,Modified
16.575,81.60121155,7,Modified
16.592,90.38564301,7,Modified
16.609,99.14694214,7,Modified
16.625,104.2844543,7,Modified
16.642,104.5626602,7,Modified
16.658,102.4639969,7,Modified
16.675,101.6834335,7,Modified
16.692,103.2624207,7,Modified
16.708,104.7707443,7,Modified
16.725,102.3273926,7,Modified
16.741,93.43797302,7,Modified
16.758,78.05036926,7,Modified
16.775,59.51335907,7,Modified
16.791,44.42845535,7,Modified
16.808,38.75769424,7,Modified
16.824,43.36457062,7,Modified
16.841,52.21463013,7,Modified
16.858,55.95601273,7,Modified
16.874,49.56540298,7,Modified
16.891,35.40424728,7,Modified
16.907,20.33439827,7,Modified
16.924,9.355731964,7,Modified
16.941,3.62544775,7,Modified
16.957,1.767425418,7,Modified
16.974,2.778810263,7,Modified
16.99,6.88617754,7,Modified
17.007,14.96689796,7,Modified
17.023,26.29362297,7,Modified
17.04,37.33795547,7,Modified
17.057,44.15698242,7,Modified
17.073,46.25717926,7,Modified
17.09,48.73537064,7,Modified
17.106,57.48555756,7,Modified
17.123,73.31282043,7,Modified
17.14,90.58114624,7,Modified
17.156,102.0918198,7,Modified
17.173,103.8065033,7,Modified
17.189,96.42617798,7,Modified
17.206,83.852211,7,Modified
17.223,72.01655579,7,Modified
17.239,66.76678467,7,Modified
17.256,69.9771347,7,Modified
17.272,77.24363708,7,Modified
17.289,80.62896729,7,Modified
17.306,74.01896667,7,Modified
17.322,57.83155441,7,Modified
17.339,37.68913269,7,Modified
17.355,20.30134392,7,Modified
17.372,8.943302155,7,Modified
17.389,3.202260256,7,Modified
17.405,0.895780861,7,Modified
17.422,0.211865082,7,Modified
17.438,0,7,Modified
17.455,0,7,Modified
17.472,0.194769233,7,Modified
17.488,0.823498368,7,Modified
17.505,2.955836773,7,Modified
17.521,8.272274017,7,Modified
17.538,19.01822281,7,Modified
17.555,35.88929749,7,Modified
17.571,56.83584976,7,Modified
17.588,77.06980896,7,Modified
17.604,92.35083008,7,Modified
17.621,101.2178345,7,Modified
17.638,104.3605652,7,Modified
17.654,102.1458664,7,Modified
17.671,93.5792923,7,Modified
17.687,77.94270325,7,Modified
17.704,57.15395355,7,Modified
17.727,36.12785721,7,Modified
17.75,20.06064034,7,Modified
17.778,12.16237068,7,Modified
17.806,14.1184063,7,Modified
17.834,25.97971535,7,Modified
17.857,46.78888702,7,Modified
17.881,72.50174713,7,Modified
17.897,97.32578278,7,Modified
17.914,115.5246811,7,Modified
17.93,122.4611816,7,Modified
17.947,114.6164398,7,Modified
17.964,92.36688232,7,Modified
17.987,62.45907974,7,Modified
18.003,34.76144028,7,Modified
18.02,15.73054981,7,Modified
18.048,5.695234776,7,Modified
18.065,1.681507587,7,Modified
18.082,0.397700787,7,Modified
18.099,0.18151474,7,Modified
18.115,0.767457426,7,Modified
18.132,2.599364042,7,Modified
18.148,7.270168304,7,Modified
18.165,16.24847221,7,Modified
18.182,29.80415154,7,Modified
18.198,45.93153,7,Modified
18.215,61.0390358,7,Modified
18.231,73.0242157,7,Modified
18.248,81.89679718,7,Modified
18.265,89.04301453,7,Modified
18.281,95.50699615,7,Modified
18.298,100.6976166,7,Modified
18.314,101.6487961,7,Modified
18.331,94.74937439,7,Modified
18.348,79.3423996,7,Modified
18.364,60.43452072,7,Modified
18.381,47.07966232,7,Modified
18.397,48.62108231,7,Modified
18.414,69.16371918,7,Modified
18.43,103.6893082,7,Modified
18.447,138.7059174,7,Modified
18.464,159.2817078,7,Modified
18.48,157.8103027,7,Modified
18.497,137.6753235,7,Modified
18.513,108.8558121,7,Modified
18.53,82.98371887,7,Modified
18.547,69.55425262,7,Modified
18.563,73.2828598,7,Modified
18.58,90.70903778,7,Modified
18.596,111.0541687,7,Modified
18.613,123.1558151,7,Modified
18.63,122.2555389,7,Modified
18.646,110.9817657,7,Modified
18.663,95.23326874,7,Modified
18.679,78.84719849,7,Modified
18.696,62.45571136,7,Modified
18.713,45.7664299,7,Modified
18.729,30.07064056,7,Modified
18.746,19.01992798,7,Modified
18.762,15.9858017,7,Modified
18.779,21.99497604,7,Modified
18.796,34.67518234,7,Modified
18.812,47.50673676,7,Modified
18.829,52.88330841,7,Modified
18.845,47.33188629,7,Modified
18.862,34.16479492,7,Modified
18.879,20.45883369,7,Modified
18.895,12.41719818,7,Modified
18.912,12.9243927,7,Modified
18.928,22.952034,7,Modified
18.945,41.35178375,7,Modified
18.962,64.1343689,7,Modified
18.978,85.0065918,7,Modified
18.995,98.05757141,7,Modified
19.011,100.6976471,7,Modified
19.028,93.18398285,7,Modified
19.045,77.3190918,7,Modified
19.061,56.42742157,7,Modified
19.078,35.35126495,7,Modified
19.094,18.60463524,7,Modified
19.111,8.049370766,7,Modified
19.128,2.870900631,7,Modified
19.144,0.796950281,7,Modified
19.161,0.384071708,7,Modified
19.177,0.826932549,7,Modified
19.194,2.800805092,7,Modified
19.211,7.599168777,7,Modified
19.227,16.51656342,7,Modified
19.244,28.75700569,7,Modified
19.26,40.27819061,7,Modified
19.277,45.52969742,7,Modified
19.294,42.53649902,7,Modified
19.31,35.34425735,7,Modified
19.327,30.83375549,7,Modified
19.343,32.52684784,7,Modified
19.36,37.56852722,7,Modified
19.376,39.67246246,7,Modified
19.393,35.39559174,7,Modified
19.41,26.93694305,7,Modified
19.426,21.27520561,7,Modified
19.443,25.98288918,7,Modified
19.459,45.98665237,7,Modified
19.476,79.60643768,7,Modified
19.493,115.5095291,7,Modified
19.509,136.2728577,7,Modified
19.526,130.4084015,7,Modified
19.542,101.4923096,7,Modified
19.559,65.59088135,7,Modified
19.576,38.92304993,7,Modified
19.592,28.85454559,7,Modified
19.609,34.5006752,7,Modified
19.625,51.40130615,7,Modified
19.642,76.1463089,7,Modified
19.659,107.2790451,7,Modified
19.675,140.9338684,7,Modified
19.692,167.1832581,7,Modified
19.708,173.1282806,7,Modified
19.725,152.7030792,7,Modified
19.742,113.0046158,7,Modified
19.758,69.51537323,7,Modified
19.775,35.28282166,7,Modified
19.791,14.73180103,7,Modified
19.808,5.027546406,7,Modified
19.825,1.340735912,7,Modified
19.841,0.263925254,7,Modified
19.858,0,7,Modified
19.874,0,7,Modified
19.891,0,7,Modified
19.908,0,7,Modified
19.924,0,7,Modified
19.947,0,7,Modified
19.97,0,7,Modified
19.993,0,7,Modified
20.022,0,7,Modified
20.045,0,7,Modified
20.068,0,7,Modified
20.091,0,7,Modified
20.114,0.176047876,7,Modified
20.137,0.744343102,7,Modified
20.16,2.521076202,7,Modified
20.177,7.01680088,7,Modified
20.193,15.61363697,7,Modified
20.21,28.4138279,7,Modified
20.233,42.9642868,7,Modified
20.256,55.25040817,7,Modified
20.273,62.28573608,7,Modified
20.289,63.01975632,7,Modified
20.312,58.84441376,7,Modified
20.329,53.61008072,7,Modified
20.345,54.32563782,7,Modified
20.362,69.27541351,7,Modified
20.379,102.4329453,7,Modified
20.395,149.5166779,7,Modified
20.412,198.2915192,7,Modified
20.428,232.7557678,7,Modified
20.445,242.3591461,7,Modified
20.462,229.1331024,7,Modified
20.478,204.9097595,7,Modified
20.495,181.5416718,7,Modified
20.511,162.5269165,7,Modified
20.528,143.1180573,7,Modified
20.545,117.4423523,7,Modified
20.561,85.08860016,7,Modified
20.584,52.51893234,7,Modified
20.607,27.05228043,7,Modified
20.63,11.40621281,7,Modified
20.654,4.082059383,7,Modified
20.682,1.8386271,7,Modified
20.705,2.713428497,7,Modified
20.728,6.79837513,7,Modified
20.751,14.77606297,7,Modified
20.774,25.90699959,7,Modified
20.791,36.85054016,7,Modified
20.807,43.54396439,7,Modified
20.824,45.83829117,7,Modified
20.84,48.95723724,7,Modified
20.868,58.68092728,7,Modified
20.897,74.24351501,7,Modified
20.925,86.84462738,7,Modified
20.953,87.5923233,7,Modified
20.981,76.22872162,7,Modified
21.009,61.40636444,7,Modified
21.037,52.08892822,7,Modified
21.065,49.21169281,7,Modified
21.088,46.87204742,7,Modified
21.111,39.6814537,7,Modified
21.139,27.90323448,7,Modified
21.168,15.90797424,7,Modified
21.191,7.319160938,7,Modified
21.214,2.697603464,7,Modified
21.237,0.796462476,7,Modified
21.253,0.387902647,7,Modified
21.27,0.843617976,7,Modified
21.287,2.857318401,7,Modified
21.31,7.752500534,7,Modified
21.326,16.84982491,7,Modified
21.343,29.33724976,7,Modified
21.366,41.08607483,7,Modified
21.383,46.42796707,7,Modified
21.399,43.32566452,7,Modified
21.416,36.0915184,7,Modified
21.444,31.98535538,7,Modified
21.472,35.64719391,7,Modified
21.5,45.94759369,7,Modified
21.528,58.24786758,7,Modified
21.556,67.96393585,7,Modified
21.584,72.5391922,7,Modified
21.612,71.59313965,7,Modified
21.64,66.74127197,7,Modified
21.669,62.25693893,7,Modified
21.697,61.72930908,7,Modified
21.725,66.28829956,7,Modified
21.753,75.05845642,7,Modified
21.776,86.54502106,7,Modified
21.804,97.20129395,7,Modified
21.832,101.0059204,7,Modified
21.86,92.84386444,7,Modified
21.888,72.94952393,7,Modified
21.916,48.14404678,7,Modified
21.945,26.7784214,7,Modified
21.973,14.26057434,7,Modified
22.001,11.84392357,7,Modified
22.029,18.41179085,7,Modified
22.057,31.98638535,7,Modified
22.085,49.0191803,7,Modified
22.113,65.38600159,7,Modified
22.141,78.11938477,7,Modified
22.169,86.35778046,7,Modified
22.197,90.05934143,7,Modified
22.225,89.05680084,7,Modified
22.253,82.87860107,7,Modified
22.282,70.99710846,7,Modified
22.31,54.11072922,7,Modified
22.338,35.37870407,7,Modified
22.366,19.53400993,7,Modified
22.394,9.958407402,7,Modified
22.417,7.887132645,7,Modified
22.434,15.34294701,7,Modified
22.45,36.35509109,7,Modified
22.473,73.57987213,7,Modified
22.49,124.5777664,7,Modified
22.506,179.4835815,7,Modified
22.523,226.7132721,7,Modified
22.546,260.4275818,7,Modified
22.574,278.9446106,7,Modified
22.602,279.9764099,7,Modified
22.63,261.6719971,7,Modified
22.659,226.6681671,7,Modified
22.687,180.9828339,7,Modified
22.715,132.2821045,7,Modified
22.743,89.80506134,7,Modified
22.771,63.70531464,7,Modified
22.799,59.40019989,7,Modified
22.827,74.52779388,7,Modified
22.855,103.9761047,7,Modified
22.883,148.0996399,7,Modified
22.911,222.885849,7,Modified
22.94,359.9104004,7,Modified
22.968,593.5179443,7,Modified
22.996,948.1216431,7,Modified
23.024,1430.65918,7,Modified
23.052,2021.739258,7,Modified
23.08,2659.643555,7,Modified
23.108,3244.234131,7,Modified
23.136,3696.368164,7,Modified
23.164,4076.27417,7,Modified
23.192,4755.935059,7,Modified
23.22,6562.598633,7,Modified
23.248,11028.57813,7,Modified
23.277,20728.94922,7,Modified
23.305,39330.41016,7,Modified
23.333,70943.73438,7,Modified
23.361,118298.9453,7,Modified
23.389,180531.0469,7,Modified
23.417,252033.8594,7,Modified
23.445,323469.8438,7,Modified
23.473,384559.625,7,Modified
23.501,427066.7813,7,Modified
23.529,446748.6875,7,Modified
23.557,443854.6875,7,Modified
23.585,422450.75,7,Modified
23.614,388730.8125,7,Modified
23.642,348986.3125,7,Modified
23.67,308065.8438,7,Modified
23.698,268888.6875,7,Modified
23.726,232890.2813,7,Modified
23.754,200699.4531,7,Modified
23.782,172668.25,7,Modified
23.81,149010.7813,7,Modified
23.833,129613.3359,7,Modified
23.856,113843.1406,7,Modified
23.884,100656.0469,7,Modified
23.913,89141.66406,7,Modified
23.936,78961.55469,7,Modified
23.964,70184.57813,7,Modified
23.987,62714.64844,7,Modified
24.01,56140.04688,7,Modified
24.033,50064.41797,7,Modified
24.061,44420.36328,7,Modified
24.084,39340.85156,7,Modified
24.112,34853.98828,7,Modified
24.14,30843.63281,7,Modified
24.168,27292.27734,7,Modified
24.192,24323.28711,7,Modified
24.215,22068.61328,7,Modified
24.238,20443.94922,7,Modified
24.266,19147.74414,7,Modified
24.294,17861.89063,7,Modified
24.322,16446.00977,7,Modified
24.35,14982.96582,7,Modified
24.373,13642.8623,7,Modified
24.396,12563.7002,7,Modified
24.419,11799.0459,7,Modified
24.442,11284.62305,7,Modified
24.47,10893.12207,7,Modified
24.488,10511.58984,7,Modified
24.505,10110.57227,7,Modified
24.528,9705.681641,7,Modified
24.551,9319.007813,7,Modified
